person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
21,123789,MORTGAGE,0.6,EDUCATION,A,4300,7.33,0,0.03,Y,5
21,83897,RENT,7.3,HOMEIMPROVEMENT,B,5800,13.09,0,0.07,N,3
34,63908,RENT,7.5,EDUCATION,B,18900,9.56,0,0.3,N,5
30,95744,MORTGAGE,3.7,EDUCATION,C,6000,,0,0.06,N,6
37,45053,RENT,8.7,EDUCATION,F,9300,18.65,1,0.21,Y,4
25,75464,RENT,1.4,PERSONAL,A,6100,6.73,0,0.08,N,4
21,39235,RENT,1.0,VENTURE,E,4500,,0,0.11,N,8
37,44121,RENT,4.9,PERSONAL,C,6200,13.22,0,0.14,N,1
24,37844,RENT,1.8,PERSONAL,D,12200,16.53,0,0.32,Y,11
32,38298,RENT,10.3,PERSONAL,C,13800,13.89,0,0.36,N,6
20,25122,MORTGAGE,3.3,EDUCATION,A,6500,7.5,0,0.26,N,8
29,186754,OWN,6.5,HOMEIMPROVEMENT,B,6400,11.79,0,0.03,N,3
27,32824,RENT,1.8,DEBTCONSOLIDATION,A,25100,7.87,0,0.76,N,4
20,100378,OWN,1.8,PERSONAL,C,10400,13.31,0,0.1,N,5
39,25744,RENT,5.4,MEDICAL,A,13700,6.68,0,0.53,N,11
23,44855,OWN,2.4,HOMEIMPROVEMENT,A,11300,,0,0.25,Y,6
22,50060,OWN,2.7,EDUCATION,D,17300,16.23,1,0.35,N,10
24,121908,RENT,1.5,MEDICAL,D,7900,14.86,0,0.06,N,3
20,70650,MORTGAGE,,DEBTCONSOLIDATION,B,9300,10.71,0,0.13,N,2
26,35027,OWN,5.2,EDUCATION,B,6900,10.1,0,0.2,N,5
24,52984,MORTGAGE,1.6,EDUCATION,C,4400,12.71,0,0.08,N,5
34,108358,OWN,2.2,PERSONAL,E,6600,17.73,0,0.06,N,4
30,101228,MORTGAGE,2.2,VENTURE,A,2900,8.63,0,0.03,N,3
20,42863,RENT,,VENTURE,A,5300,7.38,0,0.12,N,2
24,28707,MORTGAGE,4.8,EDUCATION,D,10000,16.65,0,0.35,N,1
41,43428,MORTGAGE,4.1,VENTURE,A,15700,8.08,0,0.36,N,8
23,84078,MORTGAGE,1.7,MEDICAL,C,4500,14.78,1,0.05,Y,8
33,24895,RENT,10.3,DEBTCONSOLIDATION,B,12000,9.91,0,0.48,N,7
24,54904,MORTGAGE,4.2,MEDICAL,B,7200,10.24,0,0.13,N,9
22,32546,RENT,2.3,EDUCATION,A,7600,7.89,0,0.23,N,5
25,46955,MORTGAGE,1.9,PERSONAL,C,13400,13.97,0,0.29,N,6
37,77315,RENT,2.0,MEDICAL,B,10600,,0,0.14,Y,7
20,57968,MORTGAGE,0.7,VENTURE,D,4300,15.6,1,0.07,N,7
32,84765,MORTGAGE,1.0,MEDICAL,B,7200,13.15,0,0.08,N,8
35,110455,RENT,2.8,PERSONAL,D,6700,,1,0.06,Y,7
25,386634,MORTGAGE,3.4,EDUCATION,A,12100,8.06,0,0.03,N,4
34,94257,RENT,3.5,PERSONAL,A,13500,5.57,0,0.14,N,3
33,80899,OWN,,EDUCATION,D,11200,14.81,1,0.14,N,9
23,43146,MORTGAGE,1.7,MEDICAL,A,7700,5.11,0,0.18,Y,4
22,93637,RENT,6.5,EDUCATION,A,5000,6.17,0,0.05,Y,10
27,130890,RENT,2.3,HOMEIMPROVEMENT,A,5900,,0,0.05,N,3
29,42716,RENT,4.1,VENTURE,C,8000,,0,0.19,N,4
26,45245,RENT,4.1,EDUCATION,C,9400,13.43,0,0.21,N,4
31,43301,OWN,1.6,EDUCATION,D,7100,14.78,1,0.16,N,7
23,30900,MORTGAGE,8.6,EDUCATION,A,15500,7.46,0,0.5,Y,6
23,59400,RENT,20.6,MEDICAL,A,12400,6.29,0,0.21,N,6
28,30516,MORTGAGE,6.1,PERSONAL,A,19700,7.52,0,0.65,N,4
29,56972,RENT,4.5,PERSONAL,E,4500,,1,0.08,Y,3
36,70258,MORTGAGE,6.2,DEBTCONSOLIDATION,B,12300,9.96,0,0.18,Y,9
31,68965,RENT,6.6,HOMEIMPROVEMENT,B,14700,8.97,0,0.21,N,8
32,46729,MORTGAGE,3.9,EDUCATION,A,5200,5.63,0,0.11,N,1
26,27597,OWN,5.2,EDUCATION,A,9600,6.94,0,0.35,N,3
26,110124,RENT,3.7,EDUCATION,C,8300,12.47,0,0.08,Y,10
24,24739,MORTGAGE,3.9,EDUCATION,B,7500,9.22,0,0.3,N,6
29,63497,OWN,8.8,PERSONAL,B,4800,9.93,0,0.08,N,6
29,125849,RENT,4.8,EDUCATION,B,6800,8.24,0,0.05,N,4
29,62685,RENT,5.3,EDUCATION,A,5800,6.19,0,0.09,N,4
27,113472,MORTGAGE,4.3,EDUCATION,C,13000,13.08,0,0.11,N,1
28,77258,RENT,4.3,VENTURE,C,17100,12.37,0,0.22,Y,4
38,29831,RENT,14.2,EDUCATION,A,5100,6.12,0,0.17,N,3
30,115354,RENT,6.0,DEBTCONSOLIDATION,B,12100,9.61,1,0.1,N,6
32,44593,MORTGAGE,6.9,MEDICAL,D,8700,16.45,0,0.2,N,3
31,48324,RENT,4.3,MEDICAL,B,9700,8.88,0,0.2,N,8
27,84282,RENT,5.1,PERSONAL,C,6700,11.9,0,0.08,N,1
31,37275,MORTGAGE,7.8,PERSONAL,C,5600,12.03,0,0.15,N,7
28,95794,MORTGAGE,7.1,PERSONAL,A,17000,8.28,0,0.18,N,3
20,73925,MORTGAGE,2.1,PERSONAL,A,6400,8.96,0,0.09,N,3
25,136932,RENT,2.6,MEDICAL,B,12400,11.67,0,0.09,N,4
40,106262,OWN,0.9,MEDICAL,A,11800,6.5,0,0.11,N,12
35,54042,MORTGAGE,2.2,EDUCATION,C,7600,13.71,0,0.14,N,6
26,48621,RENT,0.9,VENTURE,C,11100,13.15,0,0.23,Y,5
32,41528,MORTGAGE,1.4,VENTURE,A,6700,6.64,0,0.16,Y,3
29,52836,RENT,4.5,VENTURE,E,10200,18.62,1,0.19,N,7
38,38142,RENT,2.2,DEBTCONSOLIDATION,D,3400,,0,0.09,N,3
27,51299,RENT,4.4,PERSONAL,A,6200,7.94,0,0.12,Y,3
29,31805,MORTGAGE,2.4,DEBTCONSOLIDATION,B,8400,11.29,0,0.26,N,3
23,36786,RENT,7.2,PERSONAL,A,3800,6.04,0,0.1,N,6
27,118634,RENT,0.9,PERSONAL,E,4600,16.69,1,0.04,N,7
20,30634,RENT,3.1,VENTURE,B,3800,9.75,0,0.12,Y,4
30,29311,RENT,2.3,MEDICAL,C,10900,14.17,1,0.37,N,5
34,41654,RENT,1.0,MEDICAL,E,4300,17.8,0,0.1,Y,3
38,118506,MORTGAGE,1.0,PERSONAL,C,4700,11.83,0,0.04,N,6
31,37401,RENT,3.7,EDUCATION,D,6300,16.22,1,0.17,N,3
26,51321,RENT,3.5,MEDICAL,A,12200,6.37,0,0.24,N,13
23,68895,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2000,5.7,0,0.03,N,7
25,77864,RENT,0.1,PERSONAL,B,6400,,0,0.08,N,3
20,56660,MORTGAGE,5.2,EDUCATION,D,13900,15.96,0,0.25,N,6
26,72670,RENT,3.1,EDUCATION,A,5200,6.96,0,0.07,N,6
21,96866,RENT,6.8,DEBTCONSOLIDATION,B,9400,12.57,0,0.1,N,14
24,31419,RENT,,DEBTCONSOLIDATION,C,10500,12.72,0,0.33,N,9
27,42552,RENT,8.0,VENTURE,A,3700,5.66,0,0.09,N,4
30,39307,RENT,1.8,EDUCATION,B,6900,,0,0.18,N,21
20,49738,MORTGAGE,1.1,MEDICAL,A,5900,8.41,0,0.12,Y,2
26,111296,RENT,,MEDICAL,A,8800,8.01,0,0.08,Y,2
32,97358,MORTGAGE,0.7,HOMEIMPROVEMENT,A,10600,7.67,0,0.11,N,6
36,57345,MORTGAGE,7.1,PERSONAL,C,9400,12.01,0,0.16,N,5
28,89494,RENT,3.1,HOMEIMPROVEMENT,A,10900,,0,0.12,N,6
41,172488,MORTGAGE,7.4,MEDICAL,B,5300,10.49,0,0.03,Y,4
32,32098,RENT,8.5,HOMEIMPROVEMENT,C,7000,11.8,0,0.22,N,3
28,42938,RENT,3.0,PERSONAL,B,11500,9.9,0,0.27,N,5
35,52278,RENT,3.7,PERSONAL,B,10300,10.24,0,0.2,N,19
25,72261,MORTGAGE,4.6,PERSONAL,B,3500,11.76,0,0.05,N,7
22,77481,OWN,10.9,VENTURE,D,9300,,0,0.12,N,4
34,35207,RENT,2.5,DEBTCONSOLIDATION,D,4100,13.56,0,0.12,N,6
31,65475,MORTGAGE,,PERSONAL,A,4400,8.18,0,0.07,N,11
34,91392,MORTGAGE,6.6,DEBTCONSOLIDATION,C,13500,,0,0.15,N,6
34,32527,RENT,1.6,PERSONAL,B,12000,9.8,0,0.37,N,2
40,64540,MORTGAGE,0.5,MEDICAL,B,5700,10.64,0,0.09,N,1
20,44049,MORTGAGE,8.6,MEDICAL,B,8600,10.01,0,0.2,Y,11
26,29093,OWN,1.6,EDUCATION,D,10100,14.63,1,0.35,N,8
26,97804,OWN,10.3,HOMEIMPROVEMENT,C,5200,13.43,0,0.05,N,5
35,75577,RENT,4.4,EDUCATION,B,2600,11.2,0,0.03,Y,6
30,38211,RENT,0.7,MEDICAL,A,9300,8.01,0,0.24,N,1
35,94671,MORTGAGE,,MEDICAL,B,16900,10.36,0,0.18,N,9
30,172810,RENT,1.9,HOMEIMPROVEMENT,B,5800,13.09,0,0.03,N,3
28,63129,RENT,3.2,DEBTCONSOLIDATION,B,7900,11.15,0,0.13,N,6
32,29996,OWN,6.9,HOMEIMPROVEMENT,D,13600,15.22,0,0.45,Y,3
30,51504,RENT,2.7,MEDICAL,F,16300,20.36,0,0.32,N,5
30,22696,RENT,2.1,PERSONAL,E,9800,16.27,1,0.43,Y,17
32,56385,MORTGAGE,6.9,MEDICAL,C,6300,11.69,0,0.11,N,13
31,49410,RENT,1.3,DEBTCONSOLIDATION,B,8600,10.76,0,0.17,N,2
34,88514,RENT,6.2,EDUCATION,A,6800,5.0,0,0.08,N,4
28,44403,OWN,6.2,DEBTCONSOLIDATION,D,6700,,0,0.15,N,8
29,93685,RENT,4.7,HOMEIMPROVEMENT,B,10800,11.02,0,0.12,N,7
22,40127,RENT,0.4,VENTURE,A,9900,8.5,0,0.25,N,8
34,56413,RENT,4.0,HOMEIMPROVEMENT,A,10000,6.88,0,0.18,N,12
38,29639,OWN,2.1,MEDICAL,C,7000,14.54,0,0.24,N,8
20,35098,RENT,2.6,MEDICAL,A,16700,5.43,0,0.48,Y,4
32,88595,MORTGAGE,0.8,MEDICAL,C,5400,13.27,0,0.06,N,2
27,102249,RENT,0.3,EDUCATION,B,3300,11.7,0,0.03,N,4
27,43173,RENT,3.1,HOMEIMPROVEMENT,A,5900,8.76,0,0.14,N,6
32,77620,OWN,4.0,PERSONAL,D,9800,14.9,1,0.13,Y,11
28,88421,MORTGAGE,3.8,DEBTCONSOLIDATION,C,7300,14.21,0,0.08,N,2
30,35105,OWN,2.3,DEBTCONSOLIDATION,A,4800,,0,0.14,Y,8
26,75033,RENT,0.8,EDUCATION,A,15500,,0,0.21,N,10
37,60241,MORTGAGE,1.0,MEDICAL,B,3000,11.42,0,0.05,N,12
27,71351,MORTGAGE,12.8,PERSONAL,A,7400,6.27,1,0.1,Y,12
23,56352,RENT,1.7,EDUCATION,B,7800,,0,0.14,N,4
30,20632,RENT,6.6,VENTURE,D,25900,17.24,1,0.85,N,6
23,65095,MORTGAGE,0.3,VENTURE,A,12800,5.73,0,0.2,N,7
29,55107,RENT,3.4,VENTURE,B,10500,10.89,0,0.19,N,4
38,50697,MORTGAGE,3.5,PERSONAL,A,24400,5.97,0,0.48,N,2
28,26344,OWN,2.8,HOMEIMPROVEMENT,B,11500,13.42,0,0.44,Y,4
20,98769,RENT,4.7,VENTURE,B,12700,10.14,0,0.13,N,5
26,61105,RENT,0.2,DEBTCONSOLIDATION,A,6300,7.16,0,0.1,N,5
33,21778,RENT,3.4,HOMEIMPROVEMENT,C,15700,14.06,0,0.72,N,2
29,118221,RENT,2.3,VENTURE,C,5000,12.48,0,0.04,Y,10
32,74103,RENT,2.3,EDUCATION,B,5900,9.89,0,0.08,N,7
24,94917,MORTGAGE,2.2,HOMEIMPROVEMENT,D,18400,16.16,1,0.19,N,3
26,51619,RENT,4.2,MEDICAL,A,7900,8.21,0,0.15,N,4
32,59481,MORTGAGE,2.4,PERSONAL,B,8900,9.76,0,0.15,N,17
38,101957,RENT,2.5,PERSONAL,C,20300,12.86,0,0.2,N,10
26,74428,RENT,2.1,MEDICAL,B,5800,10.82,0,0.08,N,3
28,55877,RENT,12.9,EDUCATION,F,8400,20.01,1,0.15,Y,1
35,43521,MORTGAGE,0.2,EDUCATION,B,3900,10.36,0,0.09,N,6
29,16637,RENT,3.0,HOMEIMPROVEMENT,E,12200,16.48,1,0.73,N,2
32,94562,RENT,1.8,VENTURE,A,12200,5.39,0,0.13,Y,5
24,96001,MORTGAGE,1.8,DEBTCONSOLIDATION,A,9700,,0,0.1,N,3
28,86963,MORTGAGE,0.5,HOMEIMPROVEMENT,B,5500,11.18,0,0.06,N,12
24,105969,RENT,0.8,PERSONAL,C,10300,13.08,0,0.1,N,4
20,37676,MORTGAGE,5.3,HOMEIMPROVEMENT,A,5600,6.9,0,0.15,N,9
23,50372,RENT,7.2,VENTURE,A,4000,6.93,0,0.08,Y,4
31,47204,RENT,0.7,MEDICAL,F,13300,19.34,0,0.28,N,3
31,22505,RENT,4.3,DEBTCONSOLIDATION,B,8800,11.26,0,0.39,N,3
33,44417,RENT,4.4,DEBTCONSOLIDATION,B,6700,9.31,0,0.15,N,6
31,65193,RENT,3.8,EDUCATION,A,11000,5.0,0,0.17,N,7
27,101107,MORTGAGE,3.2,HOMEIMPROVEMENT,C,4300,12.53,0,0.04,N,12
20,77622,RENT,6.0,EDUCATION,D,13000,14.42,1,0.17,Y,12
21,43720,MORTGAGE,1.3,DEBTCONSOLIDATION,C,11000,11.43,0,0.25,N,10
35,96616,OWN,1.4,VENTURE,A,3800,6.81,0,0.04,N,3
23,69808,MORTGAGE,4.1,EDUCATION,B,14900,9.06,0,0.21,N,6
28,26482,MORTGAGE,5.0,HOMEIMPROVEMENT,B,26700,12.75,0,0.85,N,6
28,66498,MORTGAGE,3.1,PERSONAL,D,16700,15.02,0,0.25,N,3
20,90018,OTHER,3.3,EDUCATION,C,15600,12.49,1,0.17,N,2
30,79396,RENT,6.2,HOMEIMPROVEMENT,C,7800,15.5,0,0.1,N,6
37,33799,RENT,7.4,HOMEIMPROVEMENT,B,3200,,0,0.09,N,2
28,37981,MORTGAGE,12.3,PERSONAL,A,7700,7.05,0,0.2,N,6
26,171412,MORTGAGE,,VENTURE,C,7500,12.23,0,0.04,Y,4
21,38743,RENT,1.3,EDUCATION,B,7300,10.23,0,0.19,N,9
26,62721,MORTGAGE,15.1,MEDICAL,A,6400,8.51,0,0.1,N,9
31,17265,RENT,3.4,VENTURE,C,9600,12.63,1,0.56,N,6
28,117497,OWN,5.0,MEDICAL,A,5900,7.53,0,0.05,N,5
25,90580,RENT,2.0,PERSONAL,C,5400,13.52,0,0.06,Y,9
34,144732,RENT,5.9,DEBTCONSOLIDATION,C,7300,14.07,0,0.05,Y,13
26,36034,RENT,0.7,HOMEIMPROVEMENT,A,7700,6.51,0,0.21,N,9
25,112273,RENT,0.9,PERSONAL,C,6300,,0,0.06,N,8
29,36261,RENT,9.3,VENTURE,B,15800,9.85,0,0.44,N,12
36,132431,RENT,5.9,DEBTCONSOLIDATION,B,10300,12.17,0,0.08,N,2
27,18282,RENT,2.0,HOMEIMPROVEMENT,E,11700,,0,0.64,Y,1
23,102795,RENT,6.0,EDUCATION,D,13000,15.62,0,0.13,N,4
31,62173,RENT,3.1,PERSONAL,B,6500,10.8,0,0.1,N,11
26,85805,RENT,0.9,EDUCATION,C,19600,13.66,1,0.23,N,12
31,80896,RENT,3.9,EDUCATION,B,11800,11.57,0,0.15,N,5
20,76717,RENT,3.2,MEDICAL,C,10500,15.57,0,0.14,N,10
28,205927,RENT,1.7,VENTURE,A,4500,5.48,0,0.02,N,16
27,153202,RENT,1.2,HOMEIMPROVEMENT,B,5100,10.39,1,0.03,Y,4
22,81756,RENT,6.2,DEBTCONSOLIDATION,A,10600,7.13,0,0.13,Y,6
21,68067,MORTGAGE,3.6,PERSONAL,D,4800,,1,0.07,N,9
26,128906,OTHER,3.5,PERSONAL,D,6400,,0,0.05,N,8
22,133662,OWN,0.9,EDUCATION,A,8800,6.95,0,0.07,N,8
20,65088,MORTGAGE,2.2,EDUCATION,B,6800,12.59,0,0.1,N,12
21,63517,MORTGAGE,3.8,EDUCATION,B,11900,10.18,0,0.19,Y,10
21,38148,RENT,1.2,DEBTCONSOLIDATION,A,13100,5.76,0,0.34,Y,3
28,72111,MORTGAGE,6.9,EDUCATION,A,4800,9.46,0,0.07,N,6
21,68855,MORTGAGE,9.9,HOMEIMPROVEMENT,C,6600,10.53,0,0.1,Y,8
28,100832,MORTGAGE,5.3,MEDICAL,A,7000,6.39,0,0.07,N,2
22,152505,MORTGAGE,,PERSONAL,B,7300,11.5,0,0.05,N,7
33,114372,RENT,3.5,DEBTCONSOLIDATION,D,9600,15.95,1,0.08,N,6
30,104506,MORTGAGE,6.7,DEBTCONSOLIDATION,A,2300,6.79,0,0.02,N,10
26,55065,MORTGAGE,4.7,MEDICAL,B,8000,8.83,0,0.15,N,3
29,50335,RENT,4.1,DEBTCONSOLIDATION,E,2400,17.67,0,0.05,Y,6
31,89656,OWN,5.0,MEDICAL,C,10600,11.86,0,0.12,N,11
28,82486,RENT,2.7,HOMEIMPROVEMENT,A,6400,6.85,0,0.08,N,7
29,87542,OTHER,11.9,EDUCATION,A,8800,6.26,0,0.1,Y,7
20,37719,MORTGAGE,0.9,PERSONAL,C,7100,12.59,0,0.19,N,4
25,37610,RENT,,VENTURE,A,12900,6.49,0,0.34,N,2
23,47553,MORTGAGE,0.8,HOMEIMPROVEMENT,B,5700,12.22,0,0.12,N,4
34,87859,RENT,2.8,HOMEIMPROVEMENT,A,7100,,0,0.08,N,9
26,61353,MORTGAGE,4.1,MEDICAL,C,10900,12.45,0,0.18,N,2
24,131938,MORTGAGE,2.4,HOMEIMPROVEMENT,B,23000,,0,0.17,N,4
31,36829,MORTGAGE,3.6,MEDICAL,B,5600,9.11,0,0.15,N,5
20,37076,MORTGAGE,0.4,MEDICAL,C,14100,14.28,0,0.38,N,9
27,54646,RENT,3.2,EDUCATION,A,4400,7.47,0,0.08,N,3
20,46196,RENT,2.0,MEDICAL,B,5500,8.59,0,0.12,N,5
24,40389,RENT,4.1,EDUCATION,E,18300,16.6,0,0.45,N,5
25,62983,RENT,2.7,VENTURE,C,8900,12.47,0,0.14,N,6
37,64076,RENT,0.8,EDUCATION,A,8200,,0,0.13,Y,2
27,32127,RENT,2.9,VENTURE,D,6700,15.79,1,0.21,Y,11
23,44811,RENT,1.6,EDUCATION,A,6100,6.42,0,0.14,Y,4
27,86264,RENT,3.5,VENTURE,B,6300,9.13,1,0.07,N,4
37,52580,MORTGAGE,1.4,MEDICAL,A,14700,5.0,0,0.28,N,4
20,39897,RENT,1.9,MEDICAL,C,4900,12.41,0,0.12,N,4
33,50224,MORTGAGE,2.4,VENTURE,A,4600,6.81,0,0.09,N,9
30,32575,RENT,6.2,DEBTCONSOLIDATION,A,5200,8.96,0,0.16,N,1
27,146300,RENT,1.8,DEBTCONSOLIDATION,B,6800,10.62,0,0.05,N,1
26,93468,MORTGAGE,1.6,MEDICAL,A,3000,,0,0.03,N,7
37,204803,RENT,1.5,DEBTCONSOLIDATION,C,4800,,0,0.02,N,9
32,63000,RENT,2.4,VENTURE,B,9500,11.11,0,0.15,N,6
22,50310,MORTGAGE,12.4,DEBTCONSOLIDATION,B,9700,10.32,0,0.19,N,9
28,38945,RENT,4.7,EDUCATION,A,15400,5.0,0,0.4,N,9
35,75300,RENT,10.6,EDUCATION,D,9200,14.54,1,0.12,Y,3
31,47866,MORTGAGE,2.5,EDUCATION,B,11100,10.54,0,0.23,N,4
30,37052,RENT,2.9,HOMEIMPROVEMENT,B,15200,10.03,1,0.41,N,7
20,116082,MORTGAGE,3.4,EDUCATION,A,6700,7.64,0,0.06,N,2
42,61054,RENT,3.9,EDUCATION,E,13600,17.83,0,0.22,N,3
32,68253,OWN,4.5,VENTURE,B,10600,7.7,0,0.16,N,5
39,66845,MORTGAGE,0.8,DEBTCONSOLIDATION,A,7300,6.73,0,0.11,Y,7
30,73603,OWN,2.5,PERSONAL,A,12100,7.41,0,0.16,N,2
28,24980,MORTGAGE,2.0,VENTURE,B,3900,12.23,0,0.16,N,6
24,33669,RENT,6.2,EDUCATION,A,7700,5.12,0,0.23,N,3
34,150414,MORTGAGE,4.3,DEBTCONSOLIDATION,B,7600,9.46,0,0.05,N,6
37,58492,RENT,2.3,EDUCATION,A,12900,7.39,0,0.22,Y,4
34,73594,MORTGAGE,4.4,MEDICAL,B,8300,9.26,0,0.11,N,4
42,89192,MORTGAGE,4.9,PERSONAL,C,10000,13.64,0,0.11,N,2
29,49638,RENT,5.3,MEDICAL,B,12900,10.69,0,0.26,N,9
24,35077,OWN,1.5,VENTURE,A,8000,7.84,0,0.23,N,10
30,30238,RENT,3.7,VENTURE,B,3500,13.38,0,0.12,N,11
33,36168,MORTGAGE,2.2,MEDICAL,D,8500,15.11,0,0.24,N,2
26,42436,MORTGAGE,2.7,EDUCATION,C,4700,,0,0.11,N,13
28,40910,RENT,1.6,EDUCATION,C,8700,14.23,0,0.21,N,5
29,31440,MORTGAGE,4.8,EDUCATION,C,8800,15.28,0,0.28,Y,7
31,94878,MORTGAGE,5.5,DEBTCONSOLIDATION,A,15500,7.95,0,0.16,N,3
29,125092,RENT,3.7,VENTURE,A,8200,8.41,0,0.07,N,10
29,37521,MORTGAGE,5.3,EDUCATION,A,7300,6.83,1,0.19,N,2
32,25441,RENT,1.2,EDUCATION,A,6000,7.57,0,0.24,Y,7
33,61682,MORTGAGE,7.6,HOMEIMPROVEMENT,C,8900,,0,0.14,N,7
25,127660,RENT,1.8,HOMEIMPROVEMENT,A,14300,5.3,0,0.11,N,6
20,30787,OWN,5.0,DEBTCONSOLIDATION,B,4700,10.45,0,0.15,N,5
22,31214,MORTGAGE,2.0,EDUCATION,A,10600,7.19,0,0.34,N,3
31,18326,RENT,8.2,PERSONAL,C,6600,12.75,0,0.36,N,6
24,68128,RENT,3.6,EDUCATION,C,7300,14.34,0,0.11,N,5
30,36313,MORTGAGE,4.4,HOMEIMPROVEMENT,C,5500,13.83,0,0.15,Y,12
28,92973,MORTGAGE,2.9,PERSONAL,B,4800,11.09,0,0.05,N,10
28,86033,RENT,5.0,VENTURE,D,9000,,1,0.1,N,6
31,126426,RENT,6.1,EDUCATION,D,8700,,0,0.07,N,4
35,103596,RENT,7.6,HOMEIMPROVEMENT,C,7500,12.42,0,0.07,N,2
28,27116,OTHER,0.9,MEDICAL,B,9900,10.15,0,0.37,N,7
22,52079,RENT,0.4,HOMEIMPROVEMENT,B,4200,10.21,0,0.08,N,15
30,105837,MORTGAGE,0.7,EDUCATION,C,9100,13.35,0,0.09,N,5
32,30207,RENT,4.4,HOMEIMPROVEMENT,D,10600,15.61,0,0.35,N,5
20,49562,OWN,2.5,EDUCATION,A,5600,5.92,0,0.11,N,6
24,61992,RENT,3.6,VENTURE,A,8700,7.05,0,0.14,N,5
28,58399,RENT,1.5,HOMEIMPROVEMENT,A,12200,7.72,0,0.21,N,4
25,69415,OWN,2.5,MEDICAL,F,5400,19.8,0,0.08,N,9
29,42625,OWN,6.4,MEDICAL,B,10900,9.18,0,0.26,Y,8
24,37487,RENT,2.2,MEDICAL,E,7600,17.48,0,0.2,N,10
34,75018,RENT,1.5,MEDICAL,B,10500,8.64,0,0.14,N,6
28,54754,RENT,8.2,VENTURE,A,8100,6.29,0,0.15,N,10
20,172289,RENT,9.7,EDUCATION,B,4500,10.46,1,0.03,Y,5
32,34366,RENT,0.4,EDUCATION,A,6600,7.8,0,0.19,Y,7
33,58157,MORTGAGE,4.4,MEDICAL,B,7900,11.55,0,0.14,N,2
28,30871,RENT,6.2,MEDICAL,B,3800,9.56,0,0.12,N,9
20,71901,MORTGAGE,1.0,EDUCATION,B,24400,10.96,0,0.34,N,5
33,53970,RENT,2.7,VENTURE,B,7000,10.04,0,0.13,N,1
22,77828,RENT,4.6,EDUCATION,B,8200,10.77,0,0.11,N,9
26,41895,MORTGAGE,0.9,DEBTCONSOLIDATION,D,6900,14.95,0,0.16,N,12
25,23870,RENT,2.0,HOMEIMPROVEMENT,A,5200,5.94,0,0.22,N,3
20,113351,MORTGAGE,2.9,PERSONAL,D,9200,16.85,0,0.08,N,7
28,93880,RENT,4.8,HOMEIMPROVEMENT,B,8700,11.18,0,0.09,N,14
29,95945,OWN,1.0,VENTURE,B,2500,11.44,0,0.03,N,12
29,93387,MORTGAGE,2.8,VENTURE,A,7100,8.04,0,0.08,N,5
27,62927,MORTGAGE,3.0,MEDICAL,A,9000,6.53,0,0.14,N,10
24,81288,RENT,2.8,VENTURE,C,5300,,0,0.07,N,12
37,38053,RENT,14.3,EDUCATION,D,3800,14.75,0,0.1,N,7
29,48607,RENT,2.1,PERSONAL,B,13500,11.41,0,0.28,N,7
22,105624,MORTGAGE,3.4,EDUCATION,A,7400,8.95,0,0.07,N,6
31,165195,RENT,6.6,PERSONAL,C,3300,14.2,0,0.02,N,9
30,70554,RENT,5.2,VENTURE,D,10000,,0,0.14,N,2
32,11460,RENT,2.8,EDUCATION,C,4600,11.8,0,0.4,N,6
28,71514,RENT,4.2,MEDICAL,A,17700,6.47,0,0.25,N,3
24,121709,RENT,4.0,HOMEIMPROVEMENT,B,6300,10.89,0,0.05,N,6
20,51435,RENT,5.7,MEDICAL,D,3000,17.09,0,0.06,N,10
25,36244,RENT,1.2,EDUCATION,A,15100,7.39,0,0.42,N,4
20,96806,MORTGAGE,4.6,MEDICAL,A,8000,7.03,0,0.08,N,9
30,50148,RENT,1.5,DEBTCONSOLIDATION,C,5900,12.07,0,0.12,N,8
20,49969,RENT,7.4,VENTURE,B,8700,10.52,0,0.17,N,4
26,25981,MORTGAGE,1.6,VENTURE,A,10400,7.66,0,0.4,N,4
32,26241,MORTGAGE,2.2,HOMEIMPROVEMENT,B,21000,11.34,0,0.8,N,6
27,90943,RENT,1.4,VENTURE,D,6000,15.62,1,0.07,N,2
28,32267,MORTGAGE,1.2,HOMEIMPROVEMENT,D,5200,14.31,0,0.16,N,8
31,144984,OWN,3.3,VENTURE,A,32900,8.59,0,0.23,N,7
31,162281,MORTGAGE,1.3,HOMEIMPROVEMENT,D,4400,16.38,1,0.03,N,7
34,35530,MORTGAGE,2.5,VENTURE,B,7500,9.88,0,0.21,N,4
31,42394,MORTGAGE,5.1,MEDICAL,A,5900,8.71,0,0.14,N,2
30,85179,RENT,3.7,EDUCATION,A,5100,8.51,0,0.06,Y,9
20,128480,RENT,1.5,EDUCATION,E,6500,17.86,1,0.05,N,7
29,65150,MORTGAGE,3.7,PERSONAL,A,5200,6.52,0,0.08,N,1
38,43235,OWN,1.6,DEBTCONSOLIDATION,A,9800,6.53,0,0.23,Y,8
32,49353,RENT,0.6,HOMEIMPROVEMENT,C,8000,12.98,0,0.16,Y,7
34,63327,RENT,1.6,HOMEIMPROVEMENT,C,6800,10.55,0,0.11,N,4
24,45760,MORTGAGE,0.8,VENTURE,A,10000,7.55,0,0.22,Y,3
28,110174,RENT,1.2,DEBTCONSOLIDATION,C,3100,13.08,0,0.03,N,12
